station_name,latitude,longitude,time,aqi,pm2.5,sourceid
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-03 15:00:00,52.0,10.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-03 16:00:00,49.0,9.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-03 17:00:00,56.0,12.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-03 18:00:00,49.0,9.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-03 19:00:00,54.0,11.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-03 20:00:00,52.0,10.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-03 21:00:00,54.0,11.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-03 22:00:00,44.0,8.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-03 23:00:00,52.0,10.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 00:00:00,64.0,15.9,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 01:00:00,71.0,19.9,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 02:00:00,77.0,22.8,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 03:00:00,86.0,27.7,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 04:00:00,87.0,28.6,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 05:00:00,82.0,25.7,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 06:00:00,82.0,25.8,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 07:00:00,88.0,28.7,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 08:00:00,89.0,29.7,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 09:00:00,78.0,23.8,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 10:00:00,69.0,18.9,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 11:00:00,60.0,14.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 12:00:00,66.0,16.9,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 13:00:00,64.0,15.9,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 14:00:00,60.0,14.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 15:00:00,71.0,19.9,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 16:00:00,66.0,16.9,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 18:00:00,38.0,7.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 21:00:00,27.0,5.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 22:00:00,22.0,4.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-04 23:00:00,22.0,4.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 00:00:00,22.0,4.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 01:00:00,17.0,3.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 02:00:00,17.0,3.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 03:00:00,11.0,2.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 04:00:00,11.0,2.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 05:00:00,17.0,3.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 06:00:00,22.0,4.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 07:00:00,38.0,7.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 08:00:00,33.0,6.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 09:00:00,49.0,9.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 10:00:00,44.0,8.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 11:00:00,38.0,7.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 12:00:00,58.0,13.0,IQAir
PT Arah Environmental Indonesia,-6.227217822189283,106.826235391404,2025-02-05 13:00:00,44.0,8.0,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-03 15:00:00,63.0,15.6,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-03 16:00:00,59.0,13.5,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-03 17:00:00,56.0,11.8,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-03 18:00:00,55.0,11.1,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-03 19:00:00,58.0,12.9,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-03 20:00:00,64.0,16.1,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-03 21:00:00,64.0,16.2,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-03 22:00:00,63.0,15.3,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-03 23:00:00,63.0,15.8,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 00:00:00,63.0,15.8,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 01:00:00,77.0,23.2,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 02:00:00,106.0,37.5,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 03:00:00,123.0,44.6,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 04:00:00,105.0,37.3,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 05:00:00,98.0,34.6,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 06:00:00,98.0,34.6,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 07:00:00,116.0,41.4,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 08:00:00,133.0,48.4,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 09:00:00,123.0,44.6,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 10:00:00,105.0,37.2,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 11:00:00,87.0,28.4,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 12:00:00,82.0,26.0,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 13:00:00,76.0,22.7,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 14:00:00,74.0,21.6,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 15:00:00,82.0,25.8,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 16:00:00,79.0,24.2,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 17:00:00,60.0,13.8,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 18:00:00,56.0,12.0,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 19:00:00,54.0,10.6,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 20:00:00,44.0,8.0,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 21:00:00,49.0,8.9,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 22:00:00,41.0,7.5,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-04 23:00:00,36.0,6.4,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 00:00:00,39.0,7.0,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 01:00:00,32.0,5.8,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 02:00:00,29.0,5.4,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 03:00:00,23.0,4.2,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 04:00:00,24.0,4.3,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 05:00:00,24.0,4.3,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 06:00:00,40.0,7.2,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 07:00:00,56.0,12.1,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 08:00:00,63.0,15.3,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 09:00:00,57.0,12.3,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 10:00:00,61.0,14.4,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 11:00:00,59.0,13.3,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 12:00:00,48.0,8.7,IQAir
Jakarta-Selatan-CasaGrande,-6.222,106.842,2025-02-05 13:00:00,47.0,8.5,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-03 15:00:00,59.0,13.5,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-03 16:00:00,57.0,12.1,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-03 17:00:00,55.0,11.2,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-03 18:00:00,53.0,10.4,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-03 19:00:00,58.0,12.8,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-03 20:00:00,61.0,14.3,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-03 21:00:00,56.0,11.9,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-03 22:00:00,73.0,21.1,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-03 23:00:00,77.0,23.1,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 00:00:00,81.0,25.3,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 01:00:00,92.0,31.3,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 02:00:00,132.0,48.3,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 03:00:00,140.0,51.3,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 04:00:00,130.0,47.4,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 05:00:00,124.0,44.8,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 06:00:00,136.0,49.6,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 08:00:00,146.0,53.7,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 09:00:00,128.0,46.5,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 10:00:00,96.0,33.5,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 11:00:00,75.0,21.9,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 12:00:00,73.0,20.9,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 13:00:00,70.0,19.5,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 14:00:00,72.0,20.4,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 16:00:00,80.0,24.5,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 17:00:00,73.0,20.8,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 19:00:00,45.0,8.1,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 20:00:00,67.0,17.9,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 21:00:00,66.0,16.9,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 22:00:00,65.0,16.8,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-04 23:00:00,65.0,16.8,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 00:00:00,43.0,7.8,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 01:00:00,22.0,3.9,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 02:00:00,46.0,8.3,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 03:00:00,41.0,7.3,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 04:00:00,37.0,6.7,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 05:00:00,44.0,7.9,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 06:00:00,58.0,13.1,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 07:00:00,72.0,20.3,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 08:00:00,68.0,18.5,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 09:00:00,60.0,14.0,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 10:00:00,57.0,12.6,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 11:00:00,53.0,10.1,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 12:00:00,42.0,7.7,IQAir
Jalan Pasir Putih II,-6.125474008731544,106.84674996882677,2025-02-05 13:00:00,53.0,10.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-03 15:00:00,58.0,13.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-03 16:00:00,53.0,10.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-03 17:00:00,53.0,10.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-03 18:00:00,53.0,10.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-03 19:00:00,55.0,11.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-03 20:00:00,58.0,13.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-03 21:00:00,53.0,10.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-03 22:00:00,68.0,18.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-03 23:00:00,73.0,21.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 00:00:00,94.0,32.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 01:00:00,90.0,30.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 02:00:00,124.0,45.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 10:00:00,122.0,44.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 11:00:00,92.0,31.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 12:00:00,88.0,29.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 13:00:00,75.0,22.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 14:00:00,86.0,28.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 15:00:00,90.0,30.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 16:00:00,97.0,34.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 17:00:00,73.0,21.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 18:00:00,56.0,12.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 19:00:00,62.0,15.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 20:00:00,58.0,13.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 21:00:00,56.0,12.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 22:00:00,56.0,12.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-04 23:00:00,53.0,10.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 00:00:00,50.0,9.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 01:00:00,39.0,7.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 02:00:00,44.0,8.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 03:00:00,33.0,6.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 04:00:00,33.0,6.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 05:00:00,50.0,9.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 06:00:00,60.0,14.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 07:00:00,75.0,22.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 08:00:00,88.0,29.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 09:00:00,75.0,22.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 10:00:00,58.0,13.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 11:00:00,50.0,9.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 12:00:00,33.0,6.0,IQAir
"Pulo Mas, Kayu Putih 2",-6.1841,106.8873,2025-02-05 13:00:00,44.0,8.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-03 15:00:00,75.0,22.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-03 16:00:00,73.0,21.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-03 17:00:00,68.0,18.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-03 18:00:00,64.0,16.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-03 19:00:00,79.0,24.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-03 20:00:00,75.0,22.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-03 21:00:00,84.0,27.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-03 22:00:00,82.0,26.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-03 23:00:00,82.0,26.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 00:00:00,96.0,33.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 01:00:00,122.0,44.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 11:00:00,110.0,39.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 13:00:00,92.0,31.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 14:00:00,102.0,36.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 15:00:00,97.0,34.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 16:00:00,102.0,36.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 17:00:00,60.0,14.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 18:00:00,56.0,12.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 19:00:00,55.0,11.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 20:00:00,56.0,12.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 21:00:00,55.0,11.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 22:00:00,50.0,9.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-04 23:00:00,50.0,9.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 00:00:00,50.0,9.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 01:00:00,53.0,10.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 02:00:00,44.0,8.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 03:00:00,39.0,7.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 04:00:00,44.0,8.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 05:00:00,44.0,8.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 06:00:00,60.0,14.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 07:00:00,56.0,12.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 08:00:00,56.0,12.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 09:00:00,55.0,11.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 10:00:00,56.0,12.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 11:00:00,62.0,15.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 12:00:00,58.0,13.0,IQAir
Kemang Timur V,-6.263,106.8259,2025-02-05 13:00:00,53.0,10.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-03 15:00:00,66.0,16.9,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-03 16:00:00,64.0,16.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-03 17:00:00,60.0,14.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-03 18:00:00,56.0,12.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-03 19:00:00,64.0,15.9,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-03 20:00:00,67.0,17.9,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-03 21:00:00,73.0,20.9,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-03 22:00:00,78.0,23.9,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-03 23:00:00,86.0,27.8,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 00:00:00,101.0,35.6,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 01:00:00,139.0,51.2,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 09:00:00,147.0,54.3,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 10:00:00,123.0,44.5,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 11:00:00,93.0,31.8,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 13:00:00,84.0,26.9,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 14:00:00,86.0,27.8,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 15:00:00,99.0,34.7,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 16:00:00,80.0,24.8,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 17:00:00,56.0,12.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 18:00:00,58.0,13.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 19:00:00,44.0,8.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 20:00:00,49.0,9.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 21:00:00,54.0,11.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 22:00:00,49.0,9.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-04 23:00:00,44.0,8.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 00:00:00,38.0,7.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 01:00:00,38.0,7.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 02:00:00,33.0,6.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 03:00:00,33.0,6.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 04:00:00,22.0,4.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 05:00:00,22.0,4.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 06:00:00,44.0,8.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 07:00:00,54.0,11.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 08:00:00,56.0,12.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 09:00:00,54.0,11.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 10:00:00,56.0,12.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 11:00:00,60.0,14.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 12:00:00,49.0,9.0,IQAir
"Widya Chandra, JK",-6.2302,106.8147,2025-02-05 13:00:00,44.0,8.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-03 15:00:00,77.0,23.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-03 16:00:00,90.0,30.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-03 17:00:00,88.0,29.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-03 18:00:00,75.0,22.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-03 19:00:00,77.0,23.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-03 20:00:00,81.0,25.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-03 21:00:00,88.0,29.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-03 22:00:00,88.0,29.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-03 23:00:00,96.0,33.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-04 00:00:00,122.0,44.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-04 11:00:00,110.0,39.0,IQAir
Cipete Selatan Asem II,-6.273600007407367,106.80419999174774,2025-02-04 12:00:00,96.0,33.0,IQAir
