,station,date,pm25,latitude,longitude,sourceid,pm25_xgb,pm25_rf,pm25_lgbm
1128,ANTARA ETP - Bundaran HI,2025-04-29,37.78260869565217,-6.1955,106.8243,IQAir,35.221535,34.77861341476441,37.1153939099487
1129,ANTARA ETP - Bundaran HI,2025-04-29,37.78260869565217,-6.1955,106.8243,IQAir,35.66133,34.86827621248033,36.586868872026606
1130,Agung Sedayu Group - WTP Ebony (BGM),2025-04-29,29.666666666666668,-6.1039,106.7459,IQAir,34.215904,31.545444137785175,34.285276562674476
1131,Agung Sedayu Group - WTP Ebony (BGM),2025-04-29,29.666666666666668,-6.1039,106.7459,IQAir,34.315014,31.176674996482003,34.7996586622758
1132,Ancol,2025-04-29,27.47826086956522,-6.1246,106.8512,IQAir,26.893803,27.594014838333642,26.30449640843956
1133,Ancol,2025-04-29,27.47826086956522,-6.1246,106.8512,IQAir,26.893803,27.594014838333642,26.30449640843956
1134,Ancol,2025-04-29,27.47826086956522,-6.1246,106.8512,IQAir,26.83375,27.593833922101798,25.494031517033687
1135,Ancol,2025-04-29,27.47826086956522,-6.1246,106.8512,IQAir,26.83375,27.593833922101798,25.494031517033687
1136,Antara ETP - Antara Heritage Center,2025-04-29,30.59090909090909,-6.1656,106.8341,IQAir,35.65873,34.50976409064399,35.197864049333795
1137,Antara ETP - Antara Heritage Center,2025-04-29,30.59090909090909,-6.1656,106.8341,IQAir,36.263454,34.39987846480476,35.34894489602844
1138,Ascott Kuningan - myhome,2025-04-29,46.57142857142857,-6.2251,106.824,IQAir,34.874714,34.20224092059666,33.86536971601361
1139,Ascott Kuningan - myhome,2025-04-29,46.57142857142857,-6.2251,106.824,IQAir,35.3095,34.09095143106249,34.30841685818991
1140,Cilandak Barat,2025-04-29,46.21739130434783,-6.2997,106.8006,IQAir,34.073128,33.91183295143975,33.943815139297385
1141,Cilandak Barat,2025-04-29,46.21739130434783,-6.2997,106.8006,IQAir,34.047623,34.14966659651862,34.01966633618474
1142,Cipete Selatan Asem II,2025-04-29,36.375,-6.2736,106.8042,IQAir,33.101856,34.18731755362617,33.24837667387631
1143,Cipete Selatan Asem II,2025-04-29,36.375,-6.2736,106.8042,IQAir,33.02084,34.3163524776035,33.2628957045769
1144,DKJ06 GOR Cendrawasih,2025-04-29,16.41,-6.1428,106.7223,UdaraJakarta,31.330717,31.483968238830567,30.991109909799423
1145,DKJ06 GOR Cendrawasih,2025-04-29,16.41,-6.1428,106.7223,UdaraJakarta,31.306957,31.482855075200405,30.962073642537653
1146,DKJ07 Kebon Bibit Cilangkap,2025-04-29,25.00791666666667,-6.3408,106.9008,UdaraJakarta,32.89595,32.45658184051513,30.075521318592905
1147,DKJ07 Kebon Bibit Cilangkap,2025-04-29,25.00791666666667,-6.3408,106.9008,UdaraJakarta,32.85962,32.532534917195626,30.0336975276746
1148,"DKJ09 TMB Gombol Paya, Kalideres",2025-04-29,25.515833333333337,-6.1306,106.6879,UdaraJakarta,30.622856,29.620526014963787,31.580057634527318
1149,"DKJ09 TMB Gombol Paya, Kalideres",2025-04-29,25.515833333333337,-6.1306,106.6879,UdaraJakarta,30.599096,29.568285775714454,31.51983579418752
1150,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-04-29,32.48791666666667,-6.1286,106.8668,UdaraJakarta,35.596416,34.38839368396335,33.979749272338324
1151,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-04-29,32.48791666666667,-6.1286,106.8668,UdaraJakarta,35.60459,34.430778403811985,34.06971598146893
1152,DKJ11 Rusun Penjaringan,2025-04-29,20.27125,-6.128,106.7963,UdaraJakarta,26.518625,27.123408966432013,28.068224137749247
1153,DKJ11 Rusun Penjaringan,2025-04-29,20.27125,-6.128,106.7963,UdaraJakarta,26.518625,27.123408966432013,28.068224137749247
1154,DKJ11 Rusun Penjaringan,2025-04-29,20.27125,-6.128,106.7963,UdaraJakarta,26.226858,26.72108326664987,24.82039057322292
1155,DKJ11 Rusun Penjaringan,2025-04-29,20.27125,-6.128,106.7963,UdaraJakarta,26.226858,26.72108326664987,24.82039057322292
1156,DKJ12 Jakarta Equestrian Pulomas,2025-04-29,24.5,-6.1784,106.8878,UdaraJakarta,34.179226,34.429134502410896,34.29791511982819
1157,DKJ12 Jakarta Equestrian Pulomas,2025-04-29,24.5,-6.1784,106.8878,UdaraJakarta,34.244656,34.480836688147654,34.37457647012414
1158,DKJ13 PPOP Ragunan,2025-04-29,23.180416666666662,-6.3058,106.8269,UdaraJakarta,32.774742,34.5227178170946,33.13375888783974
1159,DKJ13 PPOP Ragunan,2025-04-29,23.180416666666662,-6.3058,106.8269,UdaraJakarta,32.75098,34.55118271085952,33.11604847268018
1160,DKJ14 Pulau Panggang,2025-04-29,15.362083333333333,-5.7388,106.6014,UdaraJakarta,15.7999735,20.232984039518566,15.991962674056746
1161,DKJ14 Pulau Panggang,2025-04-29,15.362083333333333,-5.7388,106.6014,UdaraJakarta,15.7999735,20.251075578265716,15.991962674056746
1162,DKJ16 Hutan Kota Srengseng,2025-04-29,30.21857142857143,-6.2105,106.7644,UdaraJakarta,31.85622,31.299888892071017,30.404551723581104
1163,DKJ16 Hutan Kota Srengseng,2025-04-29,30.21857142857143,-6.2105,106.7644,UdaraJakarta,31.85622,31.299888892071017,30.404551723581104
1164,DKJ16 Hutan Kota Srengseng,2025-04-29,30.21857142857143,-6.2105,106.7644,UdaraJakarta,31.896917,31.31980843930006,30.67702134500077
1165,DKJ16 Hutan Kota Srengseng,2025-04-29,30.21857142857143,-6.2105,106.7644,UdaraJakarta,31.896917,31.31980843930006,30.67702134500077
1166,DKJ17 Jl. DI Panjaitan,2025-04-29,40.50749999999999,-6.2333,106.8766,UdaraJakarta,36.11124,34.3392217646705,34.19153072475481
1167,DKJ17 Jl. DI Panjaitan,2025-04-29,40.50749999999999,-6.2333,106.8766,UdaraJakarta,36.306374,34.36489324993559,34.32527084210948
1168,DKJ18 Jl. Fatmawati,2025-04-29,34.68666666666667,-6.2795,106.7974,UdaraJakarta,37.551937,36.45849469290839,37.42752342963861
1169,DKJ18 Jl. Fatmawati,2025-04-29,34.68666666666667,-6.2795,106.7974,UdaraJakarta,37.446163,36.5904101732042,37.50425441608201
1170,DKJ19 Jl. Pasar Minggu,2025-04-29,41.48791666666666,-6.2776,106.8426,UdaraJakarta,33.568863,34.483998416264846,32.28098089746519
1171,DKJ19 Jl. Pasar Minggu,2025-04-29,41.48791666666666,-6.2776,106.8426,UdaraJakarta,33.5451,34.520300199720594,32.26415027186167
1172,DKJ20 Kelapa Gading (SPKU),2025-04-29,29.92318181818182,-6.154,106.9105,UdaraJakarta,34.5458,34.04752225452,34.379754299778476
1173,DKJ20 Kelapa Gading (SPKU),2025-04-29,29.92318181818182,-6.154,106.9105,UdaraJakarta,34.464783,34.07721518410577,34.34225294295325
1174,DKJ21 Kota Tua,2025-04-29,29.81272727272727,-6.1345,106.8132,UdaraJakarta,31.21087,30.395015755226257,31.865815312938935
1175,DKJ21 Kota Tua,2025-04-29,29.81272727272727,-6.1345,106.8132,UdaraJakarta,31.21087,30.395015755226257,31.865815312938935
1176,DKJ21 Kota Tua,2025-04-29,29.81272727272727,-6.1345,106.8132,UdaraJakarta,31.218967,30.353301603940764,30.493023544425835
1177,DKJ21 Kota Tua,2025-04-29,29.81272727272727,-6.1345,106.8132,UdaraJakarta,31.218967,30.353301603940764,30.493023544425835
1178,DKJ22 PT JIEP Pulogadung,2025-04-29,36.950476190476195,-6.2067,106.9197,UdaraJakarta,39.82889,37.6802661620246,39.463438764993995
1179,DKJ22 PT JIEP Pulogadung,2025-04-29,36.950476190476195,-6.2067,106.9197,UdaraJakarta,39.80513,37.67308197021484,39.40866090996104
1180,DKJ23 Pulau Pramuka,2025-04-29,21.18583333333333,-5.7458,106.6138,UdaraJakarta,15.7999735,20.232984039518566,15.991962674056746
1181,DKJ23 Pulau Pramuka,2025-04-29,21.18583333333333,-5.7458,106.6138,UdaraJakarta,15.7999735,20.251075578265716,15.991962674056746
1182,"DKJ24 Jl Mesjid Al Alam, Marunda",2025-04-29,42.13458333333333,-6.095,106.96,UdaraJakarta,38.392723,39.31432514614531,39.112645387117794
1183,"DKJ24 Jl Mesjid Al Alam, Marunda",2025-04-29,42.13458333333333,-6.095,106.96,UdaraJakarta,38.399597,39.322378813425715,39.03767381624427
1184,DKJ25 Stadion Olah Raga JIS,2025-04-29,27.303181818181823,-6.1248,106.86,UdaraJakarta,30.102182,28.669062966792087,28.595257555395843
1185,DKJ25 Stadion Olah Raga JIS,2025-04-29,27.303181818181823,-6.1248,106.86,UdaraJakarta,30.102182,28.669062966792087,28.595257555395843
1186,DKJ25 Stadion Olah Raga JIS,2025-04-29,27.303181818181823,-6.1248,106.86,UdaraJakarta,30.0616,28.75696468028659,28.427349025090347
1187,DKJ25 Stadion Olah Raga JIS,2025-04-29,27.303181818181823,-6.1248,106.86,UdaraJakarta,30.0616,28.75696468028659,28.427349025090347
1188,DKJ26 Taman Delonix,2025-04-29,39.19619047619048,-6.3468,106.8695,UdaraJakarta,36.857494,36.637775344509855,38.42034172526279
1189,DKJ26 Taman Delonix,2025-04-29,39.19619047619048,-6.3468,106.8695,UdaraJakarta,36.857494,36.637775344509855,38.42034172526279
1190,DKJ26 Taman Delonix,2025-04-29,39.19619047619048,-6.3468,106.8695,UdaraJakarta,36.812397,36.72037049899392,38.408960864081436
1191,DKJ26 Taman Delonix,2025-04-29,39.19619047619048,-6.3468,106.8695,UdaraJakarta,36.812397,36.72037049899392,38.408960864081436
1192,DKJ27 Taman Tebet Ecopark,2025-04-29,30.53521739130435,-6.2372,106.8529,UdaraJakarta,36.823147,35.17748280843098,35.9630780677487
1193,DKJ27 Taman Tebet Ecopark,2025-04-29,30.53521739130435,-6.2372,106.8529,UdaraJakarta,36.93004,35.15358357747395,35.950597600031735
1194,DKJ28 Terminal Kalideres,2025-04-29,33.23,-6.1545,106.7052,UdaraJakarta,34.67183,28.181765628390828,34.002343814571724
1195,DKJ28 Terminal Kalideres,2025-04-29,33.23,-6.1545,106.7052,UdaraJakarta,34.648067,27.693163812425393,33.986134788786615
1196,DKJ29 Kantor Walikota Jakarta Barat,2025-04-29,29.075454545454548,-6.1858,106.7377,UdaraJakarta,33.433445,32.065081762737705,33.792775990361456
1197,DKJ29 Kantor Walikota Jakarta Barat,2025-04-29,29.075454545454548,-6.1858,106.7377,UdaraJakarta,34.05374,32.181788345972706,34.36216192395023
1198,DKJ31 Rusun Marunda,2025-04-29,42.0675,-6.0966,106.963,UdaraJakarta,39.755306,39.66577245288424,39.70343962101713
1199,DKJ31 Rusun Marunda,2025-04-29,42.0675,-6.0966,106.963,UdaraJakarta,39.76218,39.74592028088039,39.72248951479193
1200,"Duitku PG, Kebon Jeruk",2025-04-29,35.125,-6.1916,106.7588,IQAir,32.99033,33.684491435156936,33.149234970739656
1201,"Duitku PG, Kebon Jeruk",2025-04-29,35.125,-6.1916,106.7588,IQAir,33.492893,33.75887480417889,33.56094331539411
1202,Duta Niaga Pondok Indah,2025-04-29,38.0,-6.2887,106.7832,IQAir,40.32585,36.539277379777694,39.619250445830694
1203,Duta Niaga Pondok Indah,2025-04-29,38.0,-6.2887,106.7832,IQAir,40.560814,36.62456207487318,40.14678831353298
1204,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-04-29,32.99375,-6.2356,106.8278,IQAir,35.29242,35.45142298380534,35.367756947527184
1205,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-04-29,32.99375,-6.2356,106.8278,IQAir,35.305603,35.33274327701993,35.39444315349941
1206,Gading Harmony,2025-04-29,34.686956521739134,-6.1656,106.8995,IQAir,36.03849,34.305371271769225,35.44457810300355
1207,Gading Harmony,2025-04-29,34.686956521739134,-6.1656,106.8995,IQAir,36.01473,34.24024478276572,35.396964675480646
1208,Graha LMU,2025-04-29,47.68181818181818,-6.1839,106.9227,IQAir,43.727276,37.175960381825774,43.3647237742434
1209,Graha LMU,2025-04-29,47.68181818181818,-6.1839,106.9227,IQAir,43.703514,37.21679179297554,43.32980273451395
1210,Gran Melia Jakarta,2025-04-29,46.47826086956522,-6.2348,106.83,IQAir,35.29242,35.45142298380534,35.367756947527184
1211,Gran Melia Jakarta,2025-04-29,46.47826086956522,-6.2348,106.83,IQAir,35.305603,35.33274327701993,35.39444315349941
1212,INDODAX,2025-04-29,37.56666666666666,-6.2122,106.8214,IQAir,34.469967,33.88376318613688,33.711662539345184
1213,INDODAX,2025-04-29,37.56666666666666,-6.2122,106.8214,IQAir,35.03446,33.86605393939548,34.34992880444909
1214,Jakarta-Selatan-CasaGrande,2025-04-29,28.52083333333334,-6.222,106.842,IQAir,33.368366,33.93875488705106,32.42092369515071
1215,Jakarta-Selatan-CasaGrande,2025-04-29,28.52083333333334,-6.222,106.842,IQAir,33.475258,33.82735444174873,32.453235681213386
1216,Jalan Pasir Putih II,2025-04-29,26.024999999999995,-6.1255,106.8468,IQAir,26.893803,27.594014838333642,26.30449640843956
1217,Jalan Pasir Putih II,2025-04-29,26.024999999999995,-6.1255,106.8468,IQAir,26.893803,27.594014838333642,26.30449640843956
1218,Jalan Pasir Putih II,2025-04-29,26.024999999999995,-6.1255,106.8468,IQAir,26.83375,27.593833922101798,25.494031517033687
1219,Jalan Pasir Putih II,2025-04-29,26.024999999999995,-6.1255,106.8468,IQAir,26.83375,27.593833922101798,25.494031517033687
1220,Jeruk Purut,2025-04-29,50.47826086956522,-6.2842,106.8118,IQAir,38.01429,37.8005386182997,37.287765292838706
1221,Jeruk Purut,2025-04-29,50.47826086956522,-6.2842,106.8118,IQAir,38.08041,37.7093797853258,37.4759207227886
1222,KRN,2025-04-29,33.27272727272727,-6.1439,106.899,IQAir,34.666275,33.853733993106424,34.76118897586114
1223,KRN,2025-04-29,33.27272727272727,-6.1439,106.899,IQAir,34.67445,33.92209640926785,34.84941772592104
1224,Kemang Dalam IX,2025-04-29,40.130434782608695,-6.2683,106.8192,IQAir,36.364544,36.83818202972411,37.24167318657448
1225,Kemang Dalam IX,2025-04-29,40.130434782608695,-6.2683,106.8192,IQAir,36.25168,36.74966318554347,37.370734174185266
1226,Kemang Timur V,2025-04-29,39.541666666666664,-6.263,106.8259,IQAir,36.364544,36.83818202972411,37.24167318657448
1227,Kemang Timur V,2025-04-29,39.541666666666664,-6.263,106.8259,IQAir,36.25168,36.74966318554347,37.370734174185266
1228,Kemang V,2025-04-29,42.26086956521739,-6.2631,106.8205,IQAir,36.364544,36.83818202972411,37.24167318657448
1229,Kemang V,2025-04-29,42.26086956521739,-6.2631,106.8205,IQAir,36.25168,36.74966318554347,37.370734174185266
1230,Kemayoran,2025-04-29,32.60454545454545,-6.1617,106.8414,IQAir,32.260788,31.695109331398964,32.907225017954545
1231,Kemayoran,2025-04-29,32.60454545454545,-6.1617,106.8414,IQAir,32.260788,31.695109331398964,32.907225017954545
1232,Kemayoran,2025-04-29,32.60454545454545,-6.1617,106.8414,IQAir,32.268887,31.724336614094803,32.960945010397346
1233,Kemayoran,2025-04-29,32.60454545454545,-6.1617,106.8414,IQAir,32.268887,31.724336614094803,32.960945010397346
1234,Kompas Gramedia,2025-04-29,41.391304347826086,-6.2098,106.7951,IQAir,37.781178,35.505235435697756,37.12434770025784
1235,Kompas Gramedia,2025-04-29,41.391304347826086,-6.2098,106.7951,IQAir,37.830082,35.42589359071519,37.29690817854591
1236,Layar Permai PIK,2025-04-29,32.6,-6.1077,106.753,IQAir,34.988266,31.84878848605685,35.39899713742775
1237,Layar Permai PIK,2025-04-29,32.6,-6.1077,106.753,IQAir,34.975857,31.95989117304484,35.34026142596281
1238,Pantai Mutiara,2025-04-29,31.0,-6.1101,106.7957,IQAir,32.752815,32.311931220160595,31.765883099436827
1239,Pantai Mutiara,2025-04-29,31.0,-6.1101,106.7957,IQAir,32.803535,32.56490361425612,32.047770002920636
1240,"Pulo Mas, Kayu Putih",2025-04-29,40.5,-6.1834,106.8874,IQAir,38.20569,35.24609133826361,37.79933953399079
1241,"Pulo Mas, Kayu Putih",2025-04-29,40.5,-6.1834,106.8874,IQAir,38.181927,35.22491008334689,37.764418494261335
1242,"Pulo Mas, Kayu Putih 2",2025-04-29,36.73913043478261,-6.1841,106.8873,IQAir,38.20569,35.24609133826361,37.79933953399079
1243,"Pulo Mas, Kayu Putih 2",2025-04-29,36.73913043478261,-6.1841,106.8873,IQAir,38.181927,35.22491008334689,37.764418494261335
1244,Puretrex Indonesia - Tegal Alur / Kalideres,2025-04-29,42.38095238095238,-6.1175,106.7274,IQAir,32.220684,30.570209551917184,33.55697408049913
1245,Puretrex Indonesia - Tegal Alur / Kalideres,2025-04-29,42.38095238095238,-6.1175,106.7274,IQAir,32.208275,30.392402976353964,33.54350919840675
1246,Puri Indah,2025-04-29,41.52173913043478,-6.1869,106.7369,IQAir,33.433445,32.065081762737705,33.792775990361456
1247,Puri Indah,2025-04-29,41.52173913043478,-6.1869,106.7369,IQAir,34.05374,32.181788345972706,34.36216192395023
1248,Rembang Bukit,2025-04-29,36.25,-6.2805,106.7789,IQAir,33.414352,34.7402202436659,33.36348498181546
1249,Rembang Bukit,2025-04-29,36.25,-6.2805,106.7789,IQAir,33.422527,34.74464373588562,33.500072058349716
1250,RespoKare Mask - Wisma 76,2025-04-29,28.25,-6.1909,106.798,IQAir,32.630695,34.44948881573148,32.98564466091083
1251,RespoKare Mask - Wisma 76,2025-04-29,28.25,-6.1909,106.798,IQAir,32.622345,34.4894782310062,33.06838417396475
1252,Semanggi,2025-04-29,33.583333333333336,-6.2171,106.8115,IQAir,33.156998,33.64403244230482,33.259729833528525
1253,Semanggi,2025-04-29,33.583333333333336,-6.2171,106.8115,IQAir,33.474483,33.687944379382664,33.41487067172223
1254,Simprug THL Area,2025-04-29,33.375,-6.2279,106.7936,IQAir,33.92568,33.97426802105373,33.75772388750382
1255,Simprug THL Area,2025-04-29,33.375,-6.2279,106.7936,IQAir,33.991108,33.91505639817979,33.75043487397446
1256,Taman Patra,2025-04-29,40.26086956521739,-6.2362,106.8326,IQAir,35.29242,35.45142298380534,35.367756947527184
1257,Taman Patra,2025-04-29,40.26086956521739,-6.2362,106.8326,IQAir,35.305603,35.33274327701993,35.39444315349941
1258,Taman Resort Mediterania,2025-04-29,33.98,-6.12,106.767,IQAir,37.463787,33.98561395963034,37.46810463369195
1259,Taman Resort Mediterania,2025-04-29,33.98,-6.12,106.767,IQAir,37.92797,34.14658868153891,38.46200787043925
1260,Tatalogam Tower,2025-04-29,43.708333333333336,-6.1891,106.7712,IQAir,33.95814,33.80569295565287,35.445649891037
1261,Tatalogam Tower,2025-04-29,43.708333333333336,-6.1891,106.7712,IQAir,33.94979,33.9589438173506,35.541447656768916
1262,The RBS - AirVisual Outdoor,2025-04-29,40.833333333333336,-6.2291,106.8024,IQAir,34.089813,33.37425360573663,33.599045441575214
1263,The RBS - AirVisual Outdoor,2025-04-29,40.833333333333336,-6.2291,106.8024,IQAir,34.63603,33.4020340877109,33.8290254141622
1264,US Embassy 2,2025-04-29,25.522661852759967,-6.2367,106.7932,JakartaRendahEmisi,33.698257,33.64210367202758,33.84663725867163
1265,US Embassy 2,2025-04-29,25.522661852759967,-6.2367,106.7932,JakartaRendahEmisi,33.577633,33.787420681847465,33.83934824514227
1266,US Embassy in South Jakarta,2025-04-29,34.06249999999999,-6.2367,106.7932,IQAir,33.698257,33.64210367202758,33.84663725867163
1267,US Embassy in South Jakarta,2025-04-29,34.06249999999999,-6.2367,106.7932,IQAir,33.577633,33.787420681847465,33.83934824514227
1268,"Widya Chandra, JK",2025-04-29,37.12083333333333,-6.2302,106.8147,IQAir,33.151413,33.46352716233996,33.7327488053819
1269,"Widya Chandra, JK",2025-04-29,37.12083333333333,-6.2302,106.8147,IQAir,33.58447,33.49805508825514,33.93083806250983
1270,Wisma Barito Pacific,2025-04-29,38.949999999999996,-6.197,106.7984,IQAir,32.630695,34.44948881573148,32.98564466091083
1271,Wisma Barito Pacific,2025-04-29,38.949999999999996,-6.197,106.7984,IQAir,32.622345,34.4894782310062,33.06838417396475
1272,Wisma Matahari Power,2025-04-29,40.958333333333336,-6.2087,106.7839,IQAir,38.462513,38.570379857206355,38.529546894984094
1273,Wisma Matahari Power,2025-04-29,40.958333333333336,-6.2087,106.7839,IQAir,38.462513,38.570379857206355,38.529546894984094
1274,Wisma Matahari Power,2025-04-29,40.958333333333336,-6.2087,106.7839,IQAir,38.44994,38.111348738748575,38.39492638880271
1275,Wisma Matahari Power,2025-04-29,40.958333333333336,-6.2087,106.7839,IQAir,38.44994,38.111348738748575,38.39492638880271
1276,bekasi,2025-04-29,47.1275,-6.2374,106.993,KLHK,39.938236,40.466051813761396,39.272379130915645
1277,bekasi,2025-04-29,47.1275,-6.2374,106.993,KLHK,39.876503,40.20196708891128,39.28750302454603
1278,kabupaten_bekasi,2025-04-29,39.605,-6.3638,107.172,KLHK,37.94836,37.502398744159294,35.97409494429082
1279,kabupaten_bekasi,2025-04-29,39.605,-6.3638,107.172,KLHK,37.923695,37.51398774147035,35.976235483116
1280,kabupaten_bogor,2025-04-29,27.208333333333332,-6.4814,106.829,KLHK,27.325933,29.05630577041779,27.144936035495217
1281,kabupaten_bogor,2025-04-29,27.208333333333332,-6.4814,106.829,KLHK,27.325933,29.05630577041779,27.144936035495217
1282,kabupaten_bogor,2025-04-29,27.208333333333332,-6.4814,106.829,KLHK,27.325933,29.05630577041779,26.469355935664126
1283,kabupaten_bogor,2025-04-29,27.208333333333332,-6.4814,106.829,KLHK,27.325933,29.05630577041779,26.469355935664126
1284,tangerang_kali_pasir,2025-04-29,10.772499999999999,-6.1874,106.633,KLHK,25.863539,28.101949029498634,27.163513888712362
1285,tangerang_kali_pasir,2025-04-29,10.772499999999999,-6.1874,106.633,KLHK,25.833252,28.338179382748077,27.16487509390358
1286,AHP Capital Place,2025-05-02,61.82608695652174,-6.232,106.8205,IQAir,47.840935,49.21853787104289,46.662040739352875
1287,AHP Capital Place,2025-05-02,61.82608695652174,-6.232,106.8205,IQAir,48.639587,49.138741391499835,47.235449825630404
1288,ANTARA ETP - Bundaran HI,2025-05-02,49.56521739130435,-6.1955,106.8243,IQAir,50.879494,51.04028208124254,51.351573800904255
1289,ANTARA ETP - Bundaran HI,2025-05-02,49.56521739130435,-6.1955,106.8243,IQAir,50.879494,51.04028208124254,51.351573800904255
1290,ANTARA ETP - Bundaran HI,2025-05-02,49.56521739130435,-6.1955,106.8243,IQAir,51.460876,50.921353258148116,51.27736133066654
1291,ANTARA ETP - Bundaran HI,2025-05-02,49.56521739130435,-6.1955,106.8243,IQAir,51.460876,50.921353258148116,51.27736133066654
1292,Agung Sedayu Group - WTP Ebony (BGM),2025-05-02,45.666666666666664,-6.1039,106.7459,IQAir,45.359867,46.70199366124807,46.57930431574399
1293,Agung Sedayu Group - WTP Ebony (BGM),2025-05-02,45.666666666666664,-6.1039,106.7459,IQAir,45.359867,46.70199366124807,46.57930431574399
1294,Agung Sedayu Group - WTP Ebony (BGM),2025-05-02,45.666666666666664,-6.1039,106.7459,IQAir,45.33915,46.74165869597576,46.28957999353138
1295,Agung Sedayu Group - WTP Ebony (BGM),2025-05-02,45.666666666666664,-6.1039,106.7459,IQAir,45.33915,46.74165869597576,46.28957999353138
1296,Ancol,2025-05-02,26.933333333333334,-6.1246,106.8512,IQAir,34.558853,33.32479336193709,33.478723244556356
1297,Ancol,2025-05-02,26.933333333333334,-6.1246,106.8512,IQAir,34.558853,33.32479336193709,33.478723244556356
1298,Ancol,2025-05-02,26.933333333333334,-6.1246,106.8512,IQAir,34.464024,33.32479336193709,33.11995885831354
1299,Ancol,2025-05-02,26.933333333333334,-6.1246,106.8512,IQAir,34.464024,33.32479336193709,33.11995885831354
1300,Antara ETP - Antara Heritage Center,2025-05-02,46.333333333333336,-6.1656,106.8341,IQAir,46.76609,45.66640727686931,46.67815810366203
1301,Antara ETP - Antara Heritage Center,2025-05-02,46.333333333333336,-6.1656,106.8341,IQAir,46.76609,45.66640727686931,46.67815810366203
1302,Antara ETP - Antara Heritage Center,2025-05-02,46.333333333333336,-6.1656,106.8341,IQAir,47.065716,45.92771873157654,46.645627147850234
1303,Antara ETP - Antara Heritage Center,2025-05-02,46.333333333333336,-6.1656,106.8341,IQAir,47.065716,45.92771873157654,46.645627147850234
1304,Ascott Kuningan - myhome,2025-05-02,59.041666666666664,-6.2251,106.824,IQAir,48.288383,49.95513683742948,48.3685736193327
1305,Ascott Kuningan - myhome,2025-05-02,59.041666666666664,-6.2251,106.824,IQAir,49.013794,49.827617295583096,48.99868569358599
1306,Cilandak Barat,2025-05-02,56.65217391304348,-6.2997,106.8006,IQAir,45.229424,42.92371130837336,43.74332714475095
1307,Cilandak Barat,2025-05-02,56.65217391304348,-6.2997,106.8006,IQAir,45.47145,42.79833773930869,43.751362035781575
1308,Cipete Selatan Asem II,2025-05-02,45.083333333333336,-6.2736,106.8042,IQAir,44.53397,43.93589311387803,43.41468141702001
1309,Cipete Selatan Asem II,2025-05-02,45.083333333333336,-6.2736,106.8042,IQAir,44.539272,43.89460053549872,43.40681233354783
1310,DKJ06 GOR Cendrawasih,2025-05-02,23.78791666666667,-6.1428,106.7223,UdaraJakarta,32.283077,36.042229914550646,30.205862918354143
1311,DKJ06 GOR Cendrawasih,2025-05-02,23.78791666666667,-6.1428,106.7223,UdaraJakarta,32.283077,36.042229914550646,30.205862918354143
1312,DKJ06 GOR Cendrawasih,2025-05-02,23.78791666666667,-6.1428,106.7223,UdaraJakarta,32.283077,36.13603169933307,29.933467043961063
1313,DKJ06 GOR Cendrawasih,2025-05-02,23.78791666666667,-6.1428,106.7223,UdaraJakarta,32.283077,36.13603169933307,29.933467043961063
1314,DKJ07 Kebon Bibit Cilangkap,2025-05-02,30.220833333333342,-6.3408,106.9008,UdaraJakarta,42.171795,43.515383139716256,42.4456520566782
1315,DKJ07 Kebon Bibit Cilangkap,2025-05-02,30.220833333333342,-6.3408,106.9008,UdaraJakarta,42.13824,43.490346897972955,42.4109813109125
1316,DKJ08 GOR Ciracas,2025-05-02,34.4825,-6.3247,106.8655,UdaraJakarta,45.83377,46.821812750498445,44.95289629507148
1317,DKJ08 GOR Ciracas,2025-05-02,34.4825,-6.3247,106.8655,UdaraJakarta,45.800217,46.81851750055948,44.91142269687088
1318,"DKJ09 TMB Gombol Paya, Kalideres",2025-05-02,39.324583333333344,-6.1306,106.6879,UdaraJakarta,41.45184,39.05013105816311,40.63315941656807
1319,"DKJ09 TMB Gombol Paya, Kalideres",2025-05-02,39.324583333333344,-6.1306,106.6879,UdaraJakarta,41.430855,38.827522328694656,40.61730999699663
1320,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-05-02,46.93875,-6.1286,106.8668,UdaraJakarta,45.98111,45.28120832022902,46.75580162188248
1321,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-05-02,46.93875,-6.1286,106.8668,UdaraJakarta,45.98111,45.28120832022902,46.75580162188248
1322,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-05-02,46.93875,-6.1286,106.8668,UdaraJakarta,46.048023,45.274546789599185,46.70963677128845
1323,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-05-02,46.93875,-6.1286,106.8668,UdaraJakarta,46.048023,45.274546789599185,46.70963677128845
1324,DKJ11 Rusun Penjaringan,2025-05-02,32.31708333333333,-6.128,106.7963,UdaraJakarta,31.823616,33.60988360905501,32.539895978245795
1325,DKJ11 Rusun Penjaringan,2025-05-02,32.31708333333333,-6.128,106.7963,UdaraJakarta,31.823616,33.60988360905501,32.539895978245795
1326,DKJ11 Rusun Penjaringan,2025-05-02,32.31708333333333,-6.128,106.7963,UdaraJakarta,31.45069,33.70777926154261,31.0862221174006
